deckid,deckname,user,patch_type,archetype,createddate,lastupdatedate,scrapeddate,deltadays_createdlastupdate,deltadays_createdscraped,deltadays_lastupdatedscraped,hero,deck_type,craft_cost,cards,nbr_cards,count_positiverating,count_negativerating,count_totalrating,url,count_cards_mana0,count_cards_mana1,count_cards_mana2,count_cards_mana3,count_cards_mana4,count_cards_mana5,count_cards_mana6,count_cards_mana7+,format,count_minions,count_spells,count_weapons,is_gooddeck
1283209.0,Token Mech Druid v2.0 (w SoF),MisterP,Rise of the Mech,Unknown,2019-06-05 00:00:00.000000,2019-06-05 00:00:00.000000,2019-11-24 00:20:37.414521,0.0,172,172,druid,Ranked Deck,4360.0,"[42, 165, 165, 311, 311, 329, 329, 386, 620, 620, 633, 633, 89803, 89812, 89875, 89875, 89910, 89910, 89932, 89932, 89933, 89933, 90563, 90563, 90574, 90589, 90589, 90645, 90645, 90680]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1283209,0.0,4.0,7.0,8.0,10.0,1.0,0,0.0,Standard,16.0,14.0,0.0,1
881412.0,Evolve Token,justinharlan91,Quest Rogue Nerf,Evolve Shaman,2017-08-08 00:00:00.000000,2017-08-08 00:00:00.000000,2019-11-21 10:10:45.470660,0.0,835,835,shaman,Ranked Deck,3740.0,"[256, 256, 390, 390, 453, 453, 613, 613, 33159, 33159, 35232, 35232, 42045, 42045, 49624, 49677, 49677, 49707, 49707, 49708, 49708, 49715, 49715, 49724, 49724, 55466, 55466, 55529, 55596, 55596]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/881412,0.0,7.0,10.0,3.0,4.0,4.0,2,0.0,Wild,18.0,10.0,2.0,1
363447.0,LOE Midrange-Deathrattle Rogue,user-14878627,Warsong Nerf,Unknown,2015-11-09 00:00:00.000000,2015-11-09 00:00:00.000000,2019-11-18 10:18:00.602319,0.0,1470,1470,rogue,Theorycraft,9780.0,"[3, 33, 87, 87, 90, 244, 286, 286, 364, 364, 382, 382, 471, 471, 525, 7740, 7756, 7756, 12175, 12182, 12191, 12191, 12200, 12200, 12227, 12291, 27220, 27220, 27229, 27229]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/363447,4.0,4.0,6.0,5.0,5.0,1.0,3,2.0,Wild,20.0,10.0,0.0,1
759735.0,Sulfuras pack,Fancelot,Aggro Downfall,Control Warrior,2017-03-31 00:00:00.000000,2017-03-31 00:00:00.000000,2019-11-20 18:32:53.879899,0.0,964,964,warrior,Ranked Deck,7100.0,"[227, 227, 297, 297, 328, 328, 428, 428, 632, 632, 33161, 33161, 35205, 35205, 35209, 35209, 55451, 55456, 55456, 55508, 55517, 55523, 55524, 55524, 55530, 55530, 55532, 55533, 55535, 55535]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/759735,0.0,3.0,8.0,6.0,2.0,5.0,3,3.0,Wild,21.0,7.0,2.0,1
134285.0,Garrosh 2.0,azumanga11,GvG Launch,Unknown,2014-12-09 00:00:00.000000,2014-12-09 00:00:00.000000,2019-11-16 17:30:13.936963,0.0,1803,1803,warrior,Ranked Deck,3120.0,"[96, 166, 227, 328, 328, 386, 386, 503, 632, 632, 664, 7734, 7734, 7746, 12184, 12184, 12188, 12188, 12191, 12200, 12200, 12202, 12202, 12216, 12220, 12220, 12253, 12253, 12260, 12260]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/134285,0.0,5.0,8.0,6.0,8.0,1.0,0,2.0,Wild,22.0,3.0,5.0,1
857914.0,Voraxx Control,TaylenReyn,Un'Goro Launch,Control Paladin,2017-07-05 00:00:00.000000,2017-07-04 00:00:00.000000,2019-11-21 07:40:25.106286,-1.0,869,870,paladin,None,11260.0,"[23, 23, 25, 29, 260, 260, 293, 293, 383, 383, 389, 391, 428, 428, 31121, 33126, 33147, 42022, 55462, 55479, 55479, 55488, 55516, 55516, 55529, 55529, 55533, 55556, 55565, 55565]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/857914,1.0,0.0,7.0,7.0,7.0,1.0,3,4.0,Wild,20.0,8.0,2.0,1
318902.0,TGT Zoolock,user-21407561,TGT Launch,Unknown,2015-08-30 00:00:00.000000,2015-08-30 00:00:00.000000,2019-11-18 03:59:15.391184,0.0,1541,1541,warlock,Ranked Deck,2800.0,"[85, 85, 170, 170, 305, 305, 340, 340, 422, 422, 507, 507, 542, 542, 577, 577, 7733, 7733, 7738, 7738, 7746, 7756, 7756, 12302, 12302, 14443, 14443, 22304, 22304, 22323]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/318902,0.0,8.0,10.0,2.0,7.0,3.0,0,0.0,Wild,26.0,4.0,0.0,1
916063.0,priest cth,PobelAmobel,Frozen Throne,C'Thun Priest,2017-08-23 00:00:00.000000,2017-08-23 00:00:00.000000,2019-11-21 13:58:11.945826,0.0,820,820,priest,Ranked Deck,4220.0,"[38, 38, 74, 74, 315, 442, 457, 547, 547, 600, 600, 14454, 14461, 14461, 22290, 22290, 22385, 22385, 27214, 31110, 31112, 31112, 35191, 35191, 35192, 35192, 35216, 42056, 42056, 42058]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/916063,2.0,4.0,5.0,5.0,7.0,4.0,2,1.0,Wild,19.0,11.0,0.0,1
1103970.0,Copy-Freeze Shaman,Davetango,Witchwood,Freeze Shaman,2018-04-27 00:00:00.000000,2018-04-26 00:00:00.000000,2019-11-22 13:08:16.640822,-1.0,574,575,shaman,Ranked Deck,5840.0,"[233, 233, 270, 270, 598, 613, 613, 676, 52581, 55485, 55485, 55564, 61813, 61826, 61826, 62845, 62846, 62874, 62874, 62918, 62920, 62921, 62921, 73330, 76998, 77008, 89355, 89438, 89439, 89439]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1103970,2.0,4.0,5.0,7.0,4.0,3.0,2,3.0,Standard,14.0,14.0,1.0,1
236222.0,hungy mc tech rogue,Rzia1,Blackrock Launch,Unknown,2015-04-24 00:00:00.000000,2015-04-24 00:00:00.000000,2019-11-17 04:42:35.260606,0.0,1668,1668,rogue,Ranked Deck,2880.0,"[73, 87, 87, 244, 244, 286, 286, 368, 368, 382, 382, 385, 428, 428, 433, 471, 471, 503, 550, 7757, 7757, 12227, 12276, 14434, 14434, 14436, 14436, 14451, 14454, 14462]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/236222,3.0,2.0,8.0,7.0,3.0,4.0,1,2.0,Wild,17.0,12.0,1.0,1
127043.0,GvG Brewmaster Combo Deck,user-17639774,Naxx Launch,Unknown,2014-12-03 00:00:00.000000,2014-12-03 00:00:00.000000,2019-11-16 16:41:07.366570,0.0,1809,1809,warrior,Theorycraft,8920.0,"[33, 42, 69, 69, 161, 166, 166, 227, 227, 247, 247, 303, 428, 428, 572, 572, 632, 632, 643, 664, 7734, 7734, 7746, 12177, 12177, 12203, 12203, 12295, 12303, 12303]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/127043,0.0,3.0,7.0,6.0,5.0,3.0,2,4.0,Wild,16.0,10.0,4.0,1
668132.0,Druid 3,WartyMetal,Yogg Nerf,Beast Druid,2016-11-13 00:00:00.000000,2016-11-12 00:00:00.000000,2019-11-20 07:36:39.542983,-1.0,1102,1103,druid,Ranked Deck,1080.0,"[165, 165, 329, 329, 338, 338, 392, 392, 548, 548, 587, 587, 620, 620, 633, 633, 22293, 22293, 22307, 22307, 22329, 22329, 27253, 27253, 33151, 33151, 42024, 42024, 42059, 42059]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/668132,2.0,4.0,8.0,6.0,4.0,4.0,2,0.0,Wild,16.0,14.0,0.0,1
698234.0,Zoolock,user-22944725,Gadgetzan,Zoolock,2016-12-08 00:00:00.000000,2016-12-08 00:00:00.000000,2019-11-20 10:54:03.179236,0.0,1077,1077,warlock,Ranked Deck,1840.0,"[85, 85, 128, 170, 170, 305, 305, 340, 340, 422, 422, 507, 507, 529, 542, 542, 577, 577, 614, 14443, 14443, 22301, 27243, 27243, 33171, 33171, 35217, 35217, 35224, 35224]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/698234,2.0,11.0,6.0,5.0,3.0,2.0,0,1.0,Wild,25.0,5.0,0.0,1
647816.0,N'Zoth Rogue,MrTecsy,Yogg Nerf,N'Zoth Rogue,2016-10-07 00:00:00.000000,2016-10-07 00:00:00.000000,2019-11-20 04:30:18.439670,0.0,1139,1139,rogue,Ranked Deck,9160.0,"[33, 87, 286, 382, 382, 385, 395, 395, 471, 471, 498, 557, 557, 14434, 27220, 27220, 27229, 27229, 33128, 33128, 33134, 33135, 33135, 33139, 35194, 35195, 35195, 42021, 42046, 42046]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/647816,2.0,4.0,7.0,7.0,6.0,1.0,2,1.0,Wild,21.0,9.0,0.0,1
624817.0,o,cbolo4,Karazhan,Midrange Shaman,2016-08-31 00:00:00.000000,2016-08-31 00:00:00.000000,2019-11-20 01:07:02.644831,0.0,1176,1176,shaman,None,1420.0,"[27, 146, 151, 214, 216, 221, 256, 270, 326, 390, 491, 519, 526, 542, 564, 604, 611, 613, 636, 676, 22265, 22270, 22271, 27214, 27228, 27246, 33160, 35226, 35231, 35232]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/624817,1.0,4.0,5.0,8.0,5.0,4.0,3,0.0,Wild,21.0,9.0,0.0,1
675500.0,C'Thun VS N'Zoth Warrior,ShouBaraTsum,Yogg Nerf,C'Thun Warrior,2016-11-23 00:00:00.000000,2016-11-23 00:00:00.000000,2019-11-20 08:24:17.038823,0.0,1092,1092,warrior,Ranked Deck,2940.0,"[96, 130, 215, 215, 227, 227, 386, 386, 395, 493, 632, 632, 31110, 31112, 31112, 31114, 31114, 33122, 33123, 33123, 33128, 33128, 33134, 33161, 33161, 35196, 35205, 35211, 42041, 42064]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/675500,0.0,0.0,9.0,8.0,6.0,2.0,0,5.0,Wild,20.0,6.0,4.0,1
914853.0,Hadronox Lurker (Taunt Druid),OtakuMZ,Frozen Throne,Taunt Druid,2017-08-22 00:00:00.000000,2017-08-27 00:00:00.000000,2019-11-21 13:50:23.789643,5.0,821,816,druid,Ranked Deck,9000.0,"[120, 282, 282, 548, 548, 620, 620, 633, 633, 33162, 33162, 42022, 42063, 42063, 55456, 55529, 55533, 55533, 61828, 62841, 62841, 62860, 62860, 62879, 62904, 62905, 62905, 62922, 62936, 62936]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/914853,2.0,0.0,6.0,4.0,6.0,3.0,2,7.0,Wild,17.0,12.0,0.0,1
474300.0,C'thun renolock,Grunyx,Explorers,Unknown,2016-04-15 00:00:00.000000,2016-04-21 00:00:00.000000,2019-11-19 08:26:06.636177,6.0,1313,1307,warlock,None,6840.0,"[43, 170, 264, 340, 360, 372, 398, 542, 573, 673, 14443, 27214, 27228, 27243, 31110, 31112, 31114, 33123, 33129, 33148, 33154, 33169, 33175, 35196, 35201, 35202, 35211, 35212, 35217, 35225]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/474300,1.0,3.0,4.0,5.0,6.0,2.0,3,6.0,Wild,22.0,8.0,0.0,1
1066358.0,baku,JohnDobry,Patches Nerf,Face Hunter,2018-04-09 00:00:00.000000,2018-04-09 00:00:00.000000,2019-11-22 09:03:05.957229,0.0,592,592,hunter,Ranked Deck,7360.0,"[103, 103, 162, 239, 363, 363, 488, 488, 500, 578, 578, 674, 55454, 55528, 55528, 55568, 55570, 55570, 55584, 55584, 61827, 61827, 76994, 76994, 76996, 76996, 77000, 77000, 89335, 89366]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1066358,0.0,9.0,0.0,13.0,0.0,4.0,0,4.0,Standard,21.0,5.0,4.0,1
592671.0,Leeroy Shaman,Eaglewarrior19,Old Gods,Midrange Shaman,2016-07-28 00:00:00.000000,2016-07-27 00:00:00.000000,2019-11-19 21:21:25.143079,-1.0,1209,1210,shaman,Ranked Deck,4600.0,"[10, 10, 146, 146, 214, 214, 246, 246, 270, 270, 280, 280, 395, 395, 473, 473, 491, 491, 613, 613, 674, 676, 676, 22263, 22263, 22349, 33159, 33159, 35226, 35226]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/592671,0.0,8.0,4.0,8.0,4.0,3.0,3,0.0,Wild,18.0,12.0,0.0,1
407610.0,Chinese Army,raelpx,Explorers,Unknown,2016-01-02 00:00:00.000000,2016-01-02 00:00:00.000000,2019-11-19 01:08:49.661045,0.0,1417,1417,warlock,Ranked Deck,1220.0,"[85, 85, 97, 170, 170, 305, 340, 340, 422, 422, 500, 507, 507, 542, 542, 577, 577, 7738, 7738, 7746, 7756, 7756, 12302, 12302, 14443, 14443, 27211, 27214, 27243, 27243]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/407610,0.0,8.0,11.0,4.0,4.0,3.0,0,0.0,Wild,26.0,4.0,0.0,1
1312965.0,N'Zoth Resurrect Priest,MrMojoRisin,Doom in the Tomb,N'Zoth Priest,2019-10-30 00:00:00.000000,2019-10-30 00:00:00.000000,2019-11-24 04:38:59.681489,0.0,25,25,priest,Ranked Deck,15960.0,"[315, 315, 547, 89803, 89840, 90235, 90235, 90253, 90253, 90548, 90548, 90598, 90598, 90614, 90621, 90630, 90630, 90693, 90693, 90710, 90794, 90794, 90802, 90802, 92970, 92970, 92975, 92976, 92977, 92979]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1312965,2.0,0.0,6.0,1.0,1.0,5.0,6,9.0,Standard,12.0,18.0,0.0,1
1001561.0,Big,alecsgrg,Kobolds Patch,Big Priest,2017-12-13 00:00:00.000000,2017-12-13 00:00:00.000000,2019-11-22 01:04:51.381458,0.0,709,709,priest,Ranked Deck,10920.0,"[38, 38, 315, 544, 547, 547, 33150, 33150, 33156, 33176, 33176, 42021, 49644, 49644, 49648, 49755, 49755, 55463, 55463, 61835, 61835, 62870, 62870, 62889, 62896, 62896, 62922, 76911, 76954, 76954]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1001561,3.0,2.0,5.0,2.0,7.0,0.0,3,8.0,Wild,5.0,24.0,0.0,1
1111573.0,Baku Control Warrior,LastOlympian,Witchwood,Odd Warrior,2018-05-10 00:00:00.000000,2018-05-10 00:00:00.000000,2019-11-22 13:57:38.567036,0.0,561,561,warrior,Ranked Deck,16460.0,"[50, 50, 73, 96, 161, 161, 297, 297, 450, 493, 493, 500, 500, 539, 602, 55451, 55488, 55501, 55524, 55529, 55529, 76880, 76945, 76945, 89335, 89369, 89413, 89413, 89454, 89454]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1111573,0.0,6.0,0.0,12.0,0.0,8.0,0,4.0,Standard,19.0,10.0,1.0,1
618759.0,Steel Sentinel - Heroic - LOE,user-20630764,Karazhan,Zoolock,2016-08-24 00:00:00.000000,2016-08-24 00:00:00.000000,2019-11-20 00:10:49.388910,0.0,1183,1183,warlock,PvE Adventure,2160.0,"[74, 74, 178, 178, 252, 252, 340, 340, 422, 422, 473, 473, 542, 542, 573, 573, 614, 614, 12181, 12181, 14443, 14443, 27256, 33171, 35216, 35216, 35217, 35217, 35219, 35219]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/618759,2.0,8.0,8.0,4.0,2.0,2.0,2,2.0,Wild,24.0,6.0,0.0,1
59047.0,Pirates Ahoy! *target*,BecksBiff,Live Patch 5506,Unknown,2014-05-30 00:00:00.000000,2014-06-03 00:00:00.000000,2019-11-16 08:09:36.836748,4.0,1996,1992,rogue,None,4680.0,"[87, 87, 92, 92, 103, 103, 164, 164, 244, 261, 261, 267, 324, 324, 378, 378, 382, 382, 417, 417, 433, 433, 453, 471, 471, 525, 559, 568, 637, 637]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/59047,2.0,7.0,11.0,4.0,2.0,4.0,0,0.0,Wild,14.0,14.0,2.0,1
1106738.0,Buffy,iSuperFX,Witchwood,OTK Priest,2018-05-02 00:00:00.000000,2018-05-02 00:00:00.000000,2019-11-22 13:26:14.093863,0.0,569,569,priest,Ranked Deck,1320.0,"[88, 88, 117, 117, 192, 192, 209, 315, 395, 395, 415, 415, 428, 428, 431, 431, 544, 554, 554, 600, 600, 612, 612, 12174, 22381, 35192, 35192, 49710, 55582, 89470]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1106738,1.0,4.0,11.0,7.0,7.0,0.0,0,0.0,Wild,21.0,9.0,0.0,1
730709.0,Deathrattle reno priest control,dwippie,Gadgetzan,N'Zoth Priest,2017-02-06 00:00:00.000000,2017-02-06 00:00:00.000000,2019-11-20 14:35:05.418887,0.0,1017,1017,priest,Ranked Deck,11460.0,"[33, 38, 62, 147, 368, 401, 431, 467, 547, 597, 600, 656, 671, 14454, 27228, 27238, 27241, 27242, 27250, 33127, 33128, 33134, 35186, 42058, 49620, 49622, 49630, 49702, 49753, 49755]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/730709,1.0,3.0,2.0,4.0,5.0,7.0,6,2.0,Wild,20.0,10.0,0.0,1
1158652.0,Package Paladin,Honigdachs,Spiteful Nerf,Unknown,2018-08-05 00:00:00.000000,2018-08-05 00:00:00.000000,2019-11-22 19:05:23.395447,0.0,474,474,paladin,Ranked Deck,13700.0,"[25, 260, 260, 293, 293, 383, 383, 391, 506, 55456, 55456, 55516, 55516, 62906, 62907, 62907, 62922, 76886, 76886, 76920, 89799, 89803, 89810, 89810, 89818, 89847, 89847, 89860, 89929, 89929]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1158652,0.0,0.0,6.0,4.0,6.0,4.0,4,6.0,Standard,15.0,10.0,4.0,1
1309740.0,vvvvvvvv,bpe0,Saviors of Uldum,Odd Druid,2019-09-21 00:00:00.000000,2019-09-21 00:00:00.000000,2019-11-24 04:16:54.666884,0.0,64,64,druid,Ranked Deck,9400.0,"[120, 154, 154, 165, 165, 464, 464, 633, 633, 27230, 27230, 62841, 62841, 89432, 89432, 89803, 89812, 89900, 89900, 90223, 90244, 90244, 90585, 90771, 90771, 90772, 90806, 90806, 90834, 90834]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1309740,0.0,4.0,7.0,3.0,3.0,7.0,5,1.0,Wild,12.0,18.0,0.0,1
1302.0,FSC Contest What Ben and Eric should have built,Rabidwhale,Beta Patch 3388,Unknown,2013-07-31 00:00:00.000000,2013-07-31 00:00:00.000000,2019-11-15 22:30:44.686414,0.0,2298,2298,mage,None,1460.0,"[30, 44, 44, 138, 160, 160, 177, 178, 247, 263, 276, 309, 411, 435, 463, 475, 489, 500, 522, 522, 531, 569, 569, 589, 595, 634, 672]",27.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1302,0.0,3.0,4.0,11.0,4.0,0.0,3,2.0,Standard,10.0,17.0,0.0,0
613516.0,[UG] N'Zoth Beast,Estrac,Un'Goro Launch,N'Zoth Hunter,2016-08-19 00:00:00.000000,2017-04-12 00:00:00.000000,2019-11-19 23:37:11.157072,236.0,1187,951,hunter,Ranked Deck,8900.0,"[8, 8, 99, 210, 239, 317, 344, 363, 363, 422, 488, 488, 498, 578, 578, 33134, 33167, 33167, 35215, 35215, 42020, 42020, 42021, 42050, 42050, 42051, 55505, 55522, 55528, 55528]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/613516,0.0,2.0,7.0,11.0,4.0,0.0,3,3.0,Wild,16.0,12.0,2.0,1
640070.0,Dragon Renolock,haarkon4,Karazhan,Renolock,2016-09-23 00:00:00.000000,2016-09-23 00:00:00.000000,2019-11-20 03:38:47.190738,0.0,1153,1153,warlock,Ranked Deck,8420.0,"[33, 43, 73, 74, 122, 280, 303, 360, 372, 398, 482, 529, 542, 557, 573, 647, 673, 14443, 14447, 14454, 14463, 22351, 22353, 22374, 27214, 27228, 27243, 31121, 42029, 42039]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/640070,0.0,2.0,4.0,5.0,7.0,3.0,5,4.0,Wild,22.0,8.0,0.0,1
1236678.0,cheap deathrattle meta hunter,emilbergs,Level Up Nerf,Deathrattle Hunter,2019-02-21 00:00:00.000000,2019-02-26 00:00:00.000000,2019-11-23 18:25:22.520672,5.0,275,270,hunter,Ranked Deck,6960.0,"[162, 578, 578, 55505, 55505, 55528, 55528, 55567, 55567, 58723, 58724, 62854, 62854, 62891, 62891, 73325, 73325, 76978, 76978, 76994, 76994, 76996, 76996, 89381, 89381, 89398, 89398, 89803, 89807, 89807]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1236678,0.0,8.0,1.0,10.0,4.0,6.0,1,0.0,Standard,19.0,8.0,2.0,1
190497.0,[marsba] velen mindblast,marsba,Undertaker Nerf,Unknown,2015-02-06 00:00:00.000000,2015-02-07 00:00:00.000000,2019-11-16 23:34:40.385453,1.0,1744,1743,priest,Ranked Deck,6100.0,"[25, 25, 33, 38, 38, 62, 62, 147, 228, 315, 401, 409, 409, 415, 431, 431, 523, 523, 547, 547, 600, 600, 656, 656, 671, 7735, 7735, 12197, 12296, 12297]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/190497,2.0,7.0,5.0,6.0,4.0,2.0,2,2.0,Wild,15.0,15.0,0.0,1
1105430.0,ODD AGGRO PALADIN ft. LEEROY!,user-100087603,Witchwood,Odd Paladin,2018-04-30 00:00:00.000000,2018-04-30 00:00:00.000000,2019-11-22 13:18:00.859578,0.0,571,571,paladin,Ranked Deck,4820.0,"[174, 174, 310, 394, 394, 473, 473, 500, 502, 502, 581, 581, 674, 55485, 55495, 55495, 55529, 55529, 55581, 62864, 62864, 62948, 62948, 76867, 76886, 76886, 76991, 76996, 76996, 89335]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1105430,0.0,13.0,0.0,11.0,0.0,3.0,0,3.0,Standard,20.0,7.0,3.0,1
3022.0,druid deck,Poriand,Beta Patch 3664,Unknown,2013-08-17 00:00:00.000000,2013-08-17 00:00:00.000000,2019-11-15 22:46:09.417518,0.0,2281,2281,druid,None,19300.0,"[19, 57, 57, 73, 73, 75, 75, 97, 97, 153, 153, 222, 222, 245, 339, 373, 425, 425, 453, 456, 467, 467, 474, 525, 559, 559, 605, 660, 660, 674]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/3022,0.0,5.0,10.0,12.0,1.0,0.0,0,2.0,Wild,30.0,0.0,0.0,1
574472.0,Choose Two,SirTeriyaki,Karazhan,Token Druid,2016-06-19 00:00:00.000000,2016-09-14 00:00:00.000000,2019-11-19 19:22:48.484596,87.0,1248,1161,druid,None,10820.0,"[120, 165, 165, 280, 280, 282, 282, 503, 523, 523, 525, 548, 548, 587, 605, 620, 620, 633, 633, 14454, 22329, 22329, 22383, 27230, 27230, 33168, 35208, 35210, 42049, 42049]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/574472,2.0,4.0,7.0,2.0,5.0,4.0,1,5.0,Wild,13.0,17.0,0.0,1
1233045.0,Die Maloriak HEROIC !!!!,Nanite69,Level Up Nerf,Control Paladin,2019-02-04 00:00:00.000000,2019-02-03 00:00:00.000000,2019-11-23 18:01:30.747527,-1.0,292,293,paladin,PvE Adventure,4460.0,"[25, 25, 260, 260, 383, 383, 581, 581, 7738, 7738, 12252, 31121, 31121, 42053, 42053, 55462, 55532, 55567, 76919, 76995, 76995, 89433, 89864, 89864, 89901, 89901, 89905, 89905, 90279, 90279]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1233045,0.0,2.0,9.0,6.0,5.0,7.0,1,0.0,Wild,21.0,9.0,0.0,1
722928.0,Fatigue Warrior,Yugo1223,Gadgetzan,Fatigue Warrior,2017-01-20 00:00:00.000000,2017-01-20 00:00:00.000000,2019-11-20 13:43:27.406496,0.0,1034,1034,warrior,Ranked Deck,16400.0,"[33, 50, 88, 227, 247, 297, 467, 493, 495, 503, 557, 572, 632, 644, 14454, 22276, 22290, 22309, 22374, 27210, 27214, 27228, 27248, 33161, 35248, 42021, 42041, 42064, 49646, 49663]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/722928,0.0,3.0,6.0,6.0,5.0,4.0,4,2.0,Wild,21.0,6.0,3.0,1
1062783.0,Jade,AtomSmasher444,Patches Nerf,Jade Lotus Druid,2018-04-07 00:00:00.000000,2018-04-07 00:00:00.000000,2019-11-22 08:39:31.560147,0.0,594,594,druid,Ranked Deck,6800.0,"[120, 120, 282, 282, 620, 620, 633, 633, 42036, 42049, 42049, 49703, 49703, 49714, 49714, 49718, 49718, 62841, 62841, 62879, 62879, 62904, 73327, 73327, 76870, 76870, 76965, 76965, 76966, 76966]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1062783,0.0,4.0,4.0,2.0,8.0,2.0,4,6.0,Wild,7.0,22.0,0.0,1
294743.0,Brujo - Principiante,Etendar,Blackrock Launch,Unknown,2015-08-15 00:00:00.000000,2015-08-15 00:00:00.000000,2019-11-17 15:17:01.725361,0.0,1555,1555,warlock,Ranked Deck,800.0,"[43, 85, 85, 122, 122, 128, 170, 170, 174, 174, 340, 340, 386, 386, 500, 507, 507, 513, 513, 529, 529, 577, 577, 7738, 7738, 7756, 7756, 12227, 12299, 12299]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/294743,0.0,13.0,7.0,4.0,3.0,3.0,0,0.0,Wild,21.0,9.0,0.0,1
1090004.0,Rank 10-5 70% WIN RATE Zoo,WarlockFUN,Witchwood,Zoolock,2018-04-15 00:00:00.000000,2018-04-15 00:00:00.000000,2019-11-22 11:37:25.625070,0.0,586,586,warlock,Ranked Deck,4400.0,"[42, 85, 85, 128, 340, 340, 473, 473, 529, 529, 674, 55456, 55456, 55466, 55466, 55485, 55485, 58723, 62892, 62892, 62901, 62901, 62903, 62903, 76926, 76926, 76991, 76991, 76999, 76999]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1090004,0.0,14.0,1.0,6.0,4.0,5.0,0,0.0,Standard,28.0,2.0,0.0,1
1130890.0,Malygos Priest [Standard] Token druid counter.,user-6286514,Spiteful Nerf,Spell Priest,2018-06-23 00:00:00.000000,2018-06-23 00:00:00.000000,2019-11-22 16:03:41.002223,0.0,517,517,priest,Ranked Deck,5380.0,"[209, 209, 228, 241, 249, 409, 415, 415, 431, 431, 544, 600, 600, 671, 55446, 55446, 55456, 55456, 55463, 55463, 55492, 55543, 55543, 61835, 61835, 62896, 62896, 76954, 76954, 89390]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1130890,1.0,5.0,6.0,5.0,5.0,2.0,2,4.0,Standard,13.0,17.0,0.0,1
501206.0,Dragon Priest,user-18380815,Old Gods,Unknown,2016-04-26 00:00:00.000000,2016-04-26 00:00:00.000000,2019-11-19 11:19:00.311207,0.0,1302,1302,priest,None,5900.0,"[147, 280, 280, 431, 431, 495, 547, 547, 600, 600, 671, 671, 14437, 14437, 14447, 14447, 14460, 14460, 22351, 22351, 22398, 22398, 27238, 27250, 33150, 33152, 33152, 33177, 35247, 35247]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/501206,0.0,6.0,3.0,4.0,5.0,6.0,4,2.0,Wild,22.0,8.0,0.0,1
127106.0,Mech garrosh,user-17592609,Naxx Launch,Unknown,2014-12-03 00:00:00.000000,2014-12-03 00:00:00.000000,2019-11-16 16:41:30.742825,0.0,1809,1809,warrior,Theorycraft,7320.0,"[215, 227, 227, 297, 328, 328, 632, 632, 643, 7734, 7734, 12175, 12175, 12184, 12184, 12187, 12188, 12188, 12191, 12191, 12202, 12202, 12203, 12220, 12220, 12253, 12253, 12275, 12275, 12295]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/127106,0.0,2.0,7.0,5.0,8.0,3.0,3,2.0,Wild,21.0,5.0,4.0,1
